"trial_id","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","break_id","time","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","task","success","rt","stimulus","response","timeout","failed_images","failed_audio","failed_video","slider_start","character","label_condition","question_order"
"","html-keyboard-response","12","79000","0.0-12.0","58140","DH-002","11:55:28","","","","","","","","","","","","Instr_Task","","5614","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">These certainty assessments will be assessed on a continuous scale. <br><br><br> The scale ranges from 100% certain that a character is guilty to 100% certain that a character is innocent.<br><br><br>Leaving the scale in the middle (i.e., 0% certain) would indicate that you are completely uncertain whether a character is innocent or guilt.<br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","","","","",""
"","html-keyboard-response","13","82323","0.0-13.0","58140","DH-002","11:55:31","","","","","","","","","","","","Instr_Task","","3321","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">After your first rating, we will mark the scale where you had last rated that character to hopefully make updating your certainty rating easier. <br><br><br>A progress bar at the top will show the order in which you will assess the characters.<br><br><br>A portrait in the center of the screen will identify which character you are assessing at that moment.<br><br><br>Let's look at an example of what this looks like.<br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","","","","",""
"","preload","14","83332","0.0-14.0","58140","DH-002","11:55:32","","","","","","","","","","","","Preload","true","","","","false","[]","[]","[]","","","",""
"","image-slider-response-modified","15","93087","0.0-15.0","58140","DH-002","11:55:42","","","","","","","","","","","","Practice","","9745","components/portraits/StimImgFernandoAlves.PNG","0","","","","","0","Fernando Alves","A",""
"","image-slider-response-modified","16","109543","0.0-16.0-0.0-0.0","58140","DH-002","11:55:58","","","","","","","","","","","","PracticeFailure","","16451","components/portraits/StimImgFernandoAlves.PNG","50","","","","","0","Fernando Alves","A",""
"","html-keyboard-response","17","110967","0.0-17.0","58140","DH-002","11:56:0","","","","","","","","","","","","PracticeSuccess","","1421","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Great! If you have any questions that you must have answered before continuing, please contact study staff via the recruitment platform.<br><br><br>If you are ready to start, we will present the background information.<br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>""]"," ","","","","","","","",""
"","image-keyboard-response-modified","18","122636","0.0-18.0","58140","DH-002","11:56:11","","","","","","","","","","","","Background","","11668","[""components/portraits/StimImgJonathanFraser.PNG"",""components/portraits/StimImgElenaAlves.PNG""]"," ","","","","","","","",""
"","image-keyboard-response-modified","19","132444","0.0-19.0","58140","DH-002","11:56:21","","","","","","","","","","","","Background","","9805","[""components/portraits/StimImgJonathanFraser.PNG"",""components/portraits/StimImgElenaAlves.PNG""]"," ","","","","","","","",""
"","image-keyboard-response-modified","20","136194","0.0-20.0","58140","DH-002","11:56:25","","","","","","","","","","","","Background","","3748","[""components/portraits/StimImgHenryFraser.PNG"",""components/portraits/StimImgMiguelAlves.PNG""]"," ","","","","","","","",""
"","image-keyboard-response-modified","21","140659","0.0-21.0","58140","DH-002","11:56:29","","","","","","","","","","","","Background","","4463","[""components/portraits/StimImgGraceFraser.PNG"",""components/portraits/StimImgFernandoAlves.PNG""]"," ","","","","","","","",""
"","image-keyboard-response-modified","22","149890","0.0-22.0","58140","DH-002","11:56:38","","","","","","","","","","","","Background","","9229","[""components/portraits/StimImgFranklinReinhardt.PNG"",""components/portraits/StimImgSylviaSteinetz.PNG""]"," ","","","","","","","",""
"","image-keyboard-response-modified","23","157478","0.0-23.0","58140","DH-002","11:56:46","","","","","","","","","","","","Background","","7587","[""components/portraits/StimImgHaleyFitzgerald.PNG"",""components/portraits/StimImgRobertAdelman.PNG""]"," ","","","","","","","",""
"","image-keyboard-response-modified","24","164949","0.0-24.0","58140","DH-002","11:56:54","","","","","","","","","","","","Background","","7469","[""components/portraits/StimImgJoeMendoza.PNG""]"," ","","","","","","","",""
"","html-keyboard-response","25","166110","0.0-25.0","58140","DH-002","11:56:55","","","","","","","","","","","","Instr_ExpStart","","1159","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">The experiment will now start! <br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>""]"," ","","","","","","","",""
"","preload","26","184112","0.0-26.0","58140","DH-002","11:57:13","","","","","","","","","","","","Preload","true","","","","false","[]","[]","[]","","","",""
"","browser-check","27","185101","0.0-27.0","58140","DH-002","11:57:14","1440","900","true","firefox","131.0.0","false","Mac OS","true","60.85","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","28","267564","0.0-28.0","58140","DH-002","11:58:36","","","","","","","","","","","","video 0","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","29","274143","0.0-29.0","58140","DH-002","11:58:43","","","","","","","","","","","","assessment 0","","6567","components/portraits/StimImgFernandoAlves.PNG","0","","","","","0","Fernando Alves","A",""
"","image-slider-response-modified","30","275524","0.0-30.0","58140","DH-002","11:58:44","","","","","","","","","","","","assessment 1","","1366","components/portraits/StimImgJonathanFraser.PNG","0","","","","","0","Jonathan Fraser","A",""
"","image-slider-response-modified","31","280729","0.0-31.0","58140","DH-002","11:58:49","","","","","","","","","","","","assessment 2","","5188","components/portraits/StimImgGraceFraser.PNG","-20","","","","","0","Grace Fraser","A",""
"","image-slider-response-modified","32","282141","0.0-32.0","58140","DH-002","11:58:51","","","","","","","","","","","","assessment 3","","1398","components/portraits/StimImgFranklinReinhardt.PNG","0","","","","","0","Franklin Reinhardt","A",""
"","image-slider-response-modified","33","283025","0.0-33.0","58140","DH-002","11:58:52","","","","","","","","","","","","assessment 4","","869","components/portraits/StimImgSylviaSteinetz.PNG","0","","","","","0","Sylvia Steinetz","A",""
"","image-slider-response-modified","34","283839","0.0-34.0","58140","DH-002","11:58:52","","","","","","","","","","","","assessment 5","","800","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","A",""
"","image-slider-response-modified","35","284581","0.0-35.0","58140","DH-002","11:58:53","","","","","","","","","","","","assessment 6","","729","components/portraits/StimImgMiguelAlves.PNG","0","","","","","0","Miguel Alves","A",""
"","image-slider-response-modified","36","285257","0.0-36.0","58140","DH-002","11:58:54","","","","","","","","","","","","assessment 7","","660","components/portraits/StimImgHenryFraser.PNG","0","","","","","0","Henry Fraser","A",""
"","html-keyboard-response","37","286341","0.0-37.0","58140","DH-002","11:58:55","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","38","287329","0.0-38.0","58140","DH-002","11:58:56","1440","900","true","firefox","131.0.0","false","Mac OS","true","60.91","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","39","382748","0.0-39.0","58140","DH-002","12:0:31","","","","","","","","","","","","video 1","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","40","387133","0.0-40.0","58140","DH-002","12:0:36","","","","","","","","","","","","assessment 0","","4382","components/portraits/StimImgFernandoAlves.PNG","0","","","","","0","Fernando Alves","A",""
"","image-slider-response-modified","41","387786","0.0-41.0","58140","DH-002","12:0:36","","","","","","","","","","","","assessment 1","","649","components/portraits/StimImgJonathanFraser.PNG","0","","","","","0","Jonathan Fraser","A",""
"","image-slider-response-modified","42","388790","0.0-42.0","58140","DH-002","12:0:37","","","","","","","","","","","","assessment 2","","987","components/portraits/StimImgGraceFraser.PNG","-20","","","","","-20","Grace Fraser","A",""
"","image-slider-response-modified","43","389452","0.0-43.0","58140","DH-002","12:0:38","","","","","","","","","","","","assessment 3","","647","components/portraits/StimImgFranklinReinhardt.PNG","0","","","","","0","Franklin Reinhardt","A",""
"","image-slider-response-modified","44","389978","0.0-44.0","58140","DH-002","12:0:39","","","","","","","","","","","","assessment 4","","510","components/portraits/StimImgSylviaSteinetz.PNG","0","","","","","0","Sylvia Steinetz","A",""
"","image-slider-response-modified","45","390441","0.0-45.0","58140","DH-002","12:0:39","","","","","","","","","","","","assessment 5","","448","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","A",""
"","image-slider-response-modified","46","390992","0.0-46.0","58140","DH-002","12:0:40","","","","","","","","","","","","assessment 6","","538","components/portraits/StimImgMiguelAlves.PNG","0","","","","","0","Miguel Alves","A",""
"","image-slider-response-modified","47","391534","0.0-47.0","58140","DH-002","12:0:40","","","","","","","","","","","","assessment 7","","527","components/portraits/StimImgHenryFraser.PNG","0","","","","","0","Henry Fraser","A",""
"","html-keyboard-response","48","392539","0.0-48.0","58140","DH-002","12:0:41","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","49","393524","0.0-49.0","58140","DH-002","12:0:42","1440","900","true","firefox","131.0.0","false","Mac OS","true","61.22","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","50","478990","0.0-50.0","58140","DH-002","12:2:8","","","","","","","","","","","","video 2","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","51","480757","0.0-51.0","58140","DH-002","12:2:9","","","","","","","","","","","","assessment 0","","1754","components/portraits/StimImgFernandoAlves.PNG","0","","","","","0","Fernando Alves","A",""
"","image-slider-response-modified","52","481036","0.0-52.0","58140","DH-002","12:2:10","","","","","","","","","","","","assessment 1","","267","components/portraits/StimImgJonathanFraser.PNG","0","","","","","0","Jonathan Fraser","A",""
"","image-slider-response-modified","53","481746","0.0-53.0","58140","DH-002","12:2:10","","","","","","","","","","","","assessment 2","","704","components/portraits/StimImgGraceFraser.PNG","-20","","","","","-20","Grace Fraser","A",""
"","image-slider-response-modified","54","482736","0.0-54.0","58140","DH-002","12:2:11","","","","","","","","","","","","assessment 3","","988","components/portraits/StimImgFranklinReinhardt.PNG","0","","","","","0","Franklin Reinhardt","A",""
"","image-slider-response-modified","55","483102","0.0-55.0","58140","DH-002","12:2:12","","","","","","","","","","","","assessment 4","","361","components/portraits/StimImgSylviaSteinetz.PNG","0","","","","","0","Sylvia Steinetz","A",""
"","image-slider-response-modified","56","483357","0.0-56.0","58140","DH-002","12:2:12","","","","","","","","","","","","assessment 5","","250","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","A",""
"","image-slider-response-modified","57","483556","0.0-57.0","58140","DH-002","12:2:12","","","","","","","","","","","","assessment 6","","195","components/portraits/StimImgMiguelAlves.PNG","0","","","","","0","Miguel Alves","A",""
"","image-slider-response-modified","58","483795","0.0-58.0","58140","DH-002","12:2:12","","","","","","","","","","","","assessment 7","","234","components/portraits/StimImgHenryFraser.PNG","0","","","","","0","Henry Fraser","A",""
"","html-keyboard-response","59","484801","0.0-59.0","58140","DH-002","12:2:13","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","60","485788","0.0-60.0","58140","DH-002","12:2:14","1440","900","true","firefox","131.0.0","false","Mac OS","true","60.91","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","61","567093","0.0-61.0","58140","DH-002","12:3:36","","","","","","","","","","","","video 3","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","62","569581","0.0-62.0","58140","DH-002","12:3:38","","","","","","","","","","","","assessment 0","","2484","components/portraits/StimImgFernandoAlves.PNG","0","","","","","0","Fernando Alves","A",""
"","image-slider-response-modified","63","569780","0.0-63.0","58140","DH-002","12:3:38","","","","","","","","","","","","assessment 1","","184","components/portraits/StimImgJonathanFraser.PNG","0","","","","","0","Jonathan Fraser","A",""
"","image-slider-response-modified","64","569995","0.0-64.0","58140","DH-002","12:3:39","","","","","","","","","","","","assessment 2","","199","components/portraits/StimImgGraceFraser.PNG","-20","","","","","-20","Grace Fraser","A",""
"","image-slider-response-modified","65","570202","0.0-65.0","58140","DH-002","12:3:39","","","","","","","","","","","","assessment 3","","196","components/portraits/StimImgFranklinReinhardt.PNG","0","","","","","0","Franklin Reinhardt","A",""
"","image-slider-response-modified","66","570385","0.0-66.0","58140","DH-002","12:3:39","","","","","","","","","","","","assessment 4","","167","components/portraits/StimImgSylviaSteinetz.PNG","0","","","","","0","Sylvia Steinetz","A",""
"","image-slider-response-modified","67","570586","0.0-67.0","58140","DH-002","12:3:39","","","","","","","","","","","","assessment 5","","188","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","A",""
"","image-slider-response-modified","68","570786","0.0-68.0","58140","DH-002","12:3:39","","","","","","","","","","","","assessment 6","","186","components/portraits/StimImgMiguelAlves.PNG","0","","","","","0","Miguel Alves","A",""
"","image-slider-response-modified","69","570960","0.0-69.0","58140","DH-002","12:3:40","","","","","","","","","","","","assessment 7","","160","components/portraits/StimImgHenryFraser.PNG","0","","","","","0","Henry Fraser","A",""
"","html-keyboard-response","70","571968","0.0-70.0","58140","DH-002","12:3:41","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","71","572955","0.0-71.0","58140","DH-002","12:3:42","1440","900","true","firefox","131.0.0","false","Mac OS","true","60.91","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","72","642351","0.0-72.0","58140","DH-002","12:4:51","","","","","","","","","","","","video 4","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","73","643865","0.0-73.0","58140","DH-002","12:4:52","","","","","","","","","","","","assessment 0","","1502","components/portraits/StimImgFernandoAlves.PNG","0","","","","","0","Fernando Alves","A",""
"","image-slider-response-modified","74","644095","0.0-74.0","58140","DH-002","12:4:53","","","","","","","","","","","","assessment 1","","226","components/portraits/StimImgJonathanFraser.PNG","0","","","","","0","Jonathan Fraser","A",""
"","image-slider-response-modified","75","644294","0.0-75.0","58140","DH-002","12:4:53","","","","","","","","","","","","assessment 2","","194","components/portraits/StimImgGraceFraser.PNG","-20","","","","","-20","Grace Fraser","A",""
"","image-slider-response-modified","76","644558","0.0-76.0","58140","DH-002","12:4:53","","","","","","","","","","","","assessment 3","","260","components/portraits/StimImgFranklinReinhardt.PNG","0","","","","","0","Franklin Reinhardt","A",""
"","image-slider-response-modified","77","644748","0.0-77.0","58140","DH-002","12:4:53","","","","","","","","","","","","assessment 4","","187","components/portraits/StimImgSylviaSteinetz.PNG","0","","","","","0","Sylvia Steinetz","A",""
"","image-slider-response-modified","78","645251","0.0-78.0","58140","DH-002","12:4:54","","","","","","","","","","","","assessment 5","","499","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","A",""
"","image-slider-response-modified","79","645442","0.0-79.0","58140","DH-002","12:4:54","","","","","","","","","","","","assessment 6","","189","components/portraits/StimImgMiguelAlves.PNG","0","","","","","0","Miguel Alves","A",""
"","image-slider-response-modified","80","645634","0.0-80.0","58140","DH-002","12:4:54","","","","","","","","","","","","assessment 7","","188","components/portraits/StimImgHenryFraser.PNG","0","","","","","0","Henry Fraser","A",""
"","html-keyboard-response","81","646679","0.0-81.0","58140","DH-002","12:4:55","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","82","647664","0.0-82.0","58140","DH-002","12:4:56","1440","900","true","firefox","131.0.0","false","Mac OS","true","60.98","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","83","715070","0.0-83.0","58140","DH-002","12:6:4","","","","","","","","","","","","video 5","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","84","717004","0.0-84.0","58140","DH-002","12:6:6","","","","","","","","","","","","assessment 0","","1931","components/portraits/StimImgFernandoAlves.PNG","0","","","","","0","Fernando Alves","A",""
"","image-slider-response-modified","85","717318","0.0-85.0","58140","DH-002","12:6:6","","","","","","","","","","","","assessment 1","","309","components/portraits/StimImgJonathanFraser.PNG","0","","","","","0","Jonathan Fraser","A",""
"","image-slider-response-modified","86","717715","0.0-86.0","58140","DH-002","12:6:6","","","","","","","","","","","","assessment 2","","395","components/portraits/StimImgGraceFraser.PNG","-20","","","","","-20","Grace Fraser","A",""
"","image-slider-response-modified","87","718091","0.0-87.0","58140","DH-002","12:6:7","","","","","","","","","","","","assessment 3","","369","components/portraits/StimImgFranklinReinhardt.PNG","0","","","","","0","Franklin Reinhardt","A",""
"","image-slider-response-modified","88","718410","0.0-88.0","58140","DH-002","12:6:7","","","","","","","","","","","","assessment 4","","314","components/portraits/StimImgSylviaSteinetz.PNG","0","","","","","0","Sylvia Steinetz","A",""
"","image-slider-response-modified","89","718767","0.0-89.0","58140","DH-002","12:6:7","","","","","","","","","","","","assessment 5","","354","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","A",""
"","image-slider-response-modified","90","718975","0.0-90.0","58140","DH-002","12:6:8","","","","","","","","","","","","assessment 6","","203","components/portraits/StimImgMiguelAlves.PNG","0","","","","","0","Miguel Alves","A",""
"","image-slider-response-modified","91","719206","0.0-91.0","58140","DH-002","12:6:8","","","","","","","","","","","","assessment 7","","227","components/portraits/StimImgHenryFraser.PNG","0","","","","","0","Henry Fraser","A",""
"","html-keyboard-response","92","720214","0.0-92.0","58140","DH-002","12:6:9","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","93","721199","0.0-93.0","58140","DH-002","12:6:10","1440","900","true","firefox","131.0.0","false","Mac OS","true","60.98","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","94","798459","0.0-94.0","58140","DH-002","12:7:27","","","","","","","","","","","","video 6","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","95","802802","0.0-95.0","58140","DH-002","12:7:31","","","","","","","","","","","","assessment 0","","4341","components/portraits/StimImgFernandoAlves.PNG","0","","","","","0","Fernando Alves","A",""
"","image-slider-response-modified","96","803106","0.0-96.0","58140","DH-002","12:7:32","","","","","","","","","","","","assessment 1","","300","components/portraits/StimImgJonathanFraser.PNG","0","","","","","0","Jonathan Fraser","A",""
"","image-slider-response-modified","97","803361","0.0-97.0","58140","DH-002","12:7:32","","","","","","","","","","","","assessment 2","","249","components/portraits/StimImgGraceFraser.PNG","-20","","","","","-20","Grace Fraser","A",""
"","image-slider-response-modified","98","804183","0.0-98.0","58140","DH-002","12:7:33","","","","","","","","","","","","assessment 3","","818","components/portraits/StimImgFranklinReinhardt.PNG","0","","","","","0","Franklin Reinhardt","A",""
"","image-slider-response-modified","99","805148","0.0-99.0","58140","DH-002","12:7:34","","","","","","","","","","","","assessment 4","","959","components/portraits/StimImgSylviaSteinetz.PNG","0","","","","","0","Sylvia Steinetz","A",""
"","image-slider-response-modified","100","805354","0.0-100.0","58140","DH-002","12:7:34","","","","","","","","","","","","assessment 5","","202","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","A",""
"","image-slider-response-modified","101","805586","0.0-101.0","58140","DH-002","12:7:34","","","","","","","","","","","","assessment 6","","230","components/portraits/StimImgMiguelAlves.PNG","0","","","","","0","Miguel Alves","A",""
"","image-slider-response-modified","102","805921","0.0-102.0","58140","DH-002","12:7:35","","","","","","","","","","","","assessment 7","","330","components/portraits/StimImgHenryFraser.PNG","0","","","","","0","Henry Fraser","A",""
"","html-keyboard-response","103","806924","0.0-103.0","58140","DH-002","12:7:36","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","104","807909","0.0-104.0","58140","DH-002","12:7:37","1440","900","true","firefox","131.0.0","false","Mac OS","true","60.98","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","105","875311","0.0-105.0","58140","DH-002","12:8:44","","","","","","","","","","","","video 7","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","106","877380","0.0-106.0","58140","DH-002","12:8:46","","","","","","","","","","","","assessment 0","","2058","components/portraits/StimImgFernandoAlves.PNG","0","","","","","0","Fernando Alves","A",""
"","image-slider-response-modified","107","877612","0.0-107.0","58140","DH-002","12:8:46","","","","","","","","","","","","assessment 1","","218","components/portraits/StimImgJonathanFraser.PNG","0","","","","","0","Jonathan Fraser","A",""
"","image-slider-response-modified","108","877827","0.0-108.0","58140","DH-002","12:8:46","","","","","","","","","","","","assessment 2","","198","components/portraits/StimImgGraceFraser.PNG","-20","","","","","-20","Grace Fraser","A",""
"","image-slider-response-modified","109","877970","0.0-109.0","58140","DH-002","12:8:47","","","","","","","","","","","","assessment 3","","131","components/portraits/StimImgFranklinReinhardt.PNG","0","","","","","0","Franklin Reinhardt","A",""
"","image-slider-response-modified","110","878569","0.0-110.0","58140","DH-002","12:8:47","","","","","","","","","","","","assessment 4","","583","components/portraits/StimImgSylviaSteinetz.PNG","0","","","","","0","Sylvia Steinetz","A",""
"","image-slider-response-modified","111","878792","0.0-111.0","58140","DH-002","12:8:47","","","","","","","","","","","","assessment 5","","210","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","A",""
"","image-slider-response-modified","112","878944","0.0-112.0","58140","DH-002","12:8:48","","","","","","","","","","","","assessment 6","","138","components/portraits/StimImgMiguelAlves.PNG","0","","","","","0","Miguel Alves","A",""
"","image-slider-response-modified","113","879374","0.0-113.0","58140","DH-002","12:8:48","","","","","","","","","","","","assessment 7","","416","components/portraits/StimImgHenryFraser.PNG","0","","","","","0","Henry Fraser","A",""
"","html-keyboard-response","114","880378","0.0-114.0","58140","DH-002","12:8:49","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","115","881364","0.0-115.0","58140","DH-002","12:8:50","1440","900","true","firefox","131.0.0","false","Mac OS","true","60.91","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","116","996746","0.0-116.0","58140","DH-002","12:10:45","","","","","","","","","","","","video 8","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","117","997819","0.0-117.0","58140","DH-002","12:10:46","","","","","","","","","","","","assessment 0","","1064","components/portraits/StimImgFernandoAlves.PNG","0","","","","","0","Fernando Alves","A",""
"","image-slider-response-modified","118","998008","0.0-118.0","58140","DH-002","12:10:47","","","","","","","","","","","","assessment 1","","176","components/portraits/StimImgJonathanFraser.PNG","0","","","","","0","Jonathan Fraser","A",""
"","image-slider-response-modified","119","999126","0.0-119.0","58140","DH-002","12:10:48","","","","","","","","","","","","assessment 2","","1102","components/portraits/StimImgGraceFraser.PNG","-20","","","","","-20","Grace Fraser","A",""
"","image-slider-response-modified","120","1006859","0.0-120.0","58140","DH-002","12:10:55","","","","","","","","","","","","assessment 3","","7720","components/portraits/StimImgFranklinReinhardt.PNG","4","","","","","0","Franklin Reinhardt","A",""
"","image-slider-response-modified","121","1008717","0.0-121.0","58140","DH-002","12:10:57","","","","","","","","","","","","assessment 4","","1843","components/portraits/StimImgSylviaSteinetz.PNG","0","","","","","0","Sylvia Steinetz","A",""
"","image-slider-response-modified","122","1009275","0.0-122.0","58140","DH-002","12:10:58","","","","","","","","","","","","assessment 5","","545","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","A",""
