"trial_id","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","break_id","time","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","task","success","rt","stimulus","response","timeout","failed_images","failed_audio","failed_video","slider_start","character","label_condition","question_order"
"","html-keyboard-response","104","984381","0.0-103.0","60062","DH-007","19:28:35","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","105","985378","0.0-104.0","60062","DH-007","19:28:36","1440","900","true","chrome","129.0.0","false","Mac OS","true","60.3","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","106","1058742","0.0-105.0","60062","DH-007","19:29:49","","","","","","","","","","","","video 7","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","107","1073111","0.0-106.0","60062","DH-007","19:30:4","","","","","","","","","","","","assessment 0","","14366","components/portraits/StimImgJonathanFraser.PNG","-40","","","","","-40","Jonathan Fraser","B",""
"","image-slider-response-modified","108","1073493","0.0-107.0","60062","DH-007","19:30:4","","","","","","","","","","","","assessment 1","","378","components/portraits/StimImgMiguelAlves.PNG","-50","","","","","-50","Miguel Alves","B",""
"","image-slider-response-modified","109","1073727","0.0-108.0","60062","DH-007","19:30:4","","","","","","","","","","","","assessment 2","","230","components/portraits/StimImgHenryFraser.PNG","-50","","","","","-50","Henry Fraser","B",""
"","image-slider-response-modified","110","1073961","0.0-109.0","60062","DH-007","19:30:5","","","","","","","","","","","","assessment 3","","230","components/portraits/StimImgElenaAlves.PNG","-100","","","","","-100","Elena Alves","B",""
"","image-slider-response-modified","111","1074194","0.0-110.0","60062","DH-007","19:30:5","","","","","","","","","","","","assessment 4","","230","components/portraits/StimImgSylviaSteinetz.PNG","-100","","","","","-100","Sylvia Steinetz","B",""
"","image-slider-response-modified","112","1074544","0.0-111.0","60062","DH-007","19:30:5","","","","","","","","","","","","assessment 5","","346","components/portraits/StimImgFranklinReinhardt.PNG","-45","","","","","-45","Franklin Reinhardt","B",""
"","image-slider-response-modified","113","1074927","0.0-112.0","60062","DH-007","19:30:6","","","","","","","","","","","","assessment 6","","380","components/portraits/StimImgFernandoAlves.PNG","-45","","","","","-45","Fernando Alves","B",""
"","image-slider-response-modified","114","1082211","0.0-113.0","60062","DH-007","19:30:13","","","","","","","","","","","","assessment 7","","7280","components/portraits/StimImgGraceFraser.PNG","-48","","","","","-48","Grace Fraser","B",""
"","html-keyboard-response","115","1083214","0.0-114.0","60062","DH-007","19:30:14","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","116","1084214","0.0-115.0","60062","DH-007","19:30:15","1440","900","true","chrome","129.0.0","false","Mac OS","true","60.17","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","117","1152022","0.0-116.0","60062","DH-007","19:31:23","","","","","","","","","","","","video 8","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","118","1181546","0.0-117.0","60062","DH-007","19:31:52","","","","","","","","","","","","assessment 0","","29519","components/portraits/StimImgJonathanFraser.PNG","12","","","","","-40","Jonathan Fraser","B",""
"","image-slider-response-modified","119","1182446","0.0-118.0","60062","DH-007","19:31:53","","","","","","","","","","","","assessment 1","","897","components/portraits/StimImgMiguelAlves.PNG","-50","","","","","-50","Miguel Alves","B",""
"","image-slider-response-modified","120","1183246","0.0-119.0","60062","DH-007","19:31:54","","","","","","","","","","","","assessment 2","","796","components/portraits/StimImgHenryFraser.PNG","-50","","","","","-50","Henry Fraser","B",""
"","image-slider-response-modified","121","1184146","0.0-120.0","60062","DH-007","19:31:55","","","","","","","","","","","","assessment 3","","896","components/portraits/StimImgElenaAlves.PNG","-100","","","","","-100","Elena Alves","B",""
