"trial_id","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","break_id","time","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","task","success","rt","stimulus","response","timeout","failed_images","failed_audio","failed_video","slider_start","character","label_condition","question_order"
"","html-keyboard-response","10","14611","0.0-10.0","60603","DH-014","16:0:34","","","","","","","","","","","","Instr_Task","","201","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">The video will intermittently pause while you watch to assess how certain <strong>you</strong> are that different characters in the show are guilty or innocent of having committed the murder.<br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","","","","",""
"","html-keyboard-response","11","14774","0.0-11.0","60603","DH-014","16:0:34","","","","","","","","","","","","Instr_Task","","162","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">These certainty assessments tend to be flexible and may shift upon hearing something that a character says or seeing something that a character does or events that occur when a character is not on screen.<br><br><br>Some of this information may influence your assessments only slightly while other information may influence your assessments a great deal.<br><br><br>When prompted, please update your rating of how certain you are of each character's innocence or guilt at that moment in time. <br><br><br> Please try to be as precise as you can.<br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","","","","",""
"","html-keyboard-response","12","14933","0.0-12.0","60603","DH-014","16:0:34","","","","","","","","","","","","Instr_Task","","158","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">These certainty assessments will be assessed on a continuous scale. <br><br><br> The scale ranges from 100% certain that a character is guilty to 100% certain that a character is innocent.<br><br><br>Leaving the scale in the middle (i.e., 0% certain) would indicate that you are completely uncertain whether a character is innocent or guilt.<br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","","","","",""
"","html-keyboard-response","13","15065","0.0-13.0","60603","DH-014","16:0:34","","","","","","","","","","","","Instr_Task","","131","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">After your first rating, we will mark the scale where you had last rated that character to hopefully make updating your certainty rating easier. <br><br><br>A progress bar at the top will show the order in which you will assess the characters.<br><br><br>A portrait in the center of the screen will identify which character you are assessing at that moment.<br><br><br>Let's look at an example of what this looks like.<br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","","","","",""
"","preload","14","16125","0.0-14.0","60603","DH-014","16:0:36","","","","","","","","","","","","Preload","true","","","","false","[]","[]","[]","","","",""
"","image-slider-response-modified","15","24581","0.0-15.0","60603","DH-014","16:0:44","","","","","","","","","","","","Practice","","8452","components/portraits/StimImgJonathanFraser.PNG","-50","","","","","0","Jonathan Fraser","B",""
"","html-keyboard-response","16","25944","0.0-17.0","60603","DH-014","16:0:45","","","","","","","","","","","","PracticeSuccess","","1362","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Great! If you have any questions that you must have answered before continuing, please contact study staff via the recruitment platform.<br><br><br>If you are ready to start, we will present the background information.<br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>""]"," ","","","","","","","",""
"","image-keyboard-response-modified","17","26576","0.0-18.0","60603","DH-014","16:0:46","","","","","","","","","","","","Background","","629","[""components/portraits/StimImgElenaAlves.PNG"",""components/portraits/StimImgJonathanFraser.PNG""]"," ","","","","","","","",""
"","image-keyboard-response-modified","18","26898","0.0-19.0","60603","DH-014","16:0:46","","","","","","","","","","","","Background","","321","[""components/portraits/StimImgElenaAlves.PNG"",""components/portraits/StimImgJonathanFraser.PNG""]"," ","","","","","","","",""
"","image-keyboard-response-modified","19","27064","0.0-20.0","60603","DH-014","16:0:46","","","","","","","","","","","","Background","","164","[""components/portraits/StimImgMiguelAlves.PNG"",""components/portraits/StimImgHenryFraser.PNG""]"," ","","","","","","","",""
"","image-keyboard-response-modified","20","27224","0.0-21.0","60603","DH-014","16:0:47","","","","","","","","","","","","Background","","159","[""components/portraits/StimImgFernandoAlves.PNG"",""components/portraits/StimImgGraceFraser.PNG""]"," ","","","","","","","",""
"","image-keyboard-response-modified","21","27374","0.0-22.0","60603","DH-014","16:0:47","","","","","","","","","","","","Background","","149","[""components/portraits/StimImgSylviaSteinetz.PNG"",""components/portraits/StimImgFranklinReinhardt.PNG""]"," ","","","","","","","",""
"","image-keyboard-response-modified","22","27621","0.0-23.0","60603","DH-014","16:0:47","","","","","","","","","","","","Background","","246","[""components/portraits/StimImgRobertAdelman.PNG"",""components/portraits/StimImgHaleyFitzgerald.PNG""]"," ","","","","","","","",""
"","image-keyboard-response-modified","23","27799","0.0-24.0","60603","DH-014","16:0:47","","","","","","","","","","","","Background","","177","[""components/portraits/StimImgJoeMendoza.PNG""]"," ","","","","","","","",""
"","html-keyboard-response","24","27976","0.0-25.0","60603","DH-014","16:0:47","","","","","","","","","","","","Instr_ExpStart","","176","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">The experiment will now start! <br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>""]"," ","","","","","","","",""
"","preload","25","90235","0.0-26.0","60603","DH-014","16:1:50","","","","","","","","","","","","Preload","true","","","","false","[]","[]","[]","","","",""
"","browser-check","26","91234","0.0-27.0","60603","DH-014","16:1:51","1280","800","true","chrome","128.0.0","false","Mac OS","true","60.31","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","27","171551","0.0-28.0","60603","DH-014","16:3:11","","","","","","","","","","","","video 0","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","28","182896","0.0-29.0","60603","DH-014","16:3:22","","","","","","","","","","","","assessment 0","","11341","components/portraits/StimImgJonathanFraser.PNG","-43","","","","","0","Jonathan Fraser","B",""
"","image-slider-response-modified","29","194013","0.0-30.0","60603","DH-014","16:3:33","","","","","","","","","","","","assessment 1","","11114","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","0","Miguel Alves","B",""
"","image-slider-response-modified","30","196945","0.0-31.0","60603","DH-014","16:3:36","","","","","","","","","","","","assessment 2","","2930","components/portraits/StimImgElenaAlves.PNG","-12","","","","","0","Elena Alves","B",""
"","image-slider-response-modified","31","199747","0.0-32.0","60603","DH-014","16:3:39","","","","","","","","","","","","assessment 3","","2797","components/portraits/StimImgHenryFraser.PNG","24","","","","","0","Henry Fraser","B",""
"","image-slider-response-modified","32","202946","0.0-33.0","60603","DH-014","16:3:42","","","","","","","","","","","","assessment 4","","3194","components/portraits/StimImgGraceFraser.PNG","42","","","","","0","Grace Fraser","B",""
"","image-slider-response-modified","33","205879","0.0-34.0","60603","DH-014","16:3:45","","","","","","","","","","","","assessment 5","","2929","components/portraits/StimImgSylviaSteinetz.PNG","-12","","","","","0","Sylvia Steinetz","B",""
"","image-slider-response-modified","34","207979","0.0-35.0","60603","DH-014","16:3:47","","","","","","","","","","","","assessment 6","","2096","components/portraits/StimImgFernandoAlves.PNG","18","","","","","0","Fernando Alves","B",""
"","image-slider-response-modified","35","210130","0.0-36.0","60603","DH-014","16:3:50","","","","","","","","","","","","assessment 7","","2147","components/portraits/StimImgFranklinReinhardt.PNG","76","","","","","0","Franklin Reinhardt","B",""
"","html-keyboard-response","36","211136","0.0-37.0","60603","DH-014","16:3:51","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","37","212132","0.0-38.0","60603","DH-014","16:3:52","1280","800","true","chrome","128.0.0","false","Mac OS","true","60.37","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","38","285031","0.0-39.0","60603","DH-014","16:5:4","","","","","","","","","","","","video 1","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","39","289945","0.0-40.0","60603","DH-014","16:5:9","","","","","","","","","","","","assessment 0","","4910","components/portraits/StimImgJonathanFraser.PNG","-43","","","","","-43","Jonathan Fraser","B",""
"","image-slider-response-modified","40","290996","0.0-41.0","60603","DH-014","16:5:10","","","","","","","","","","","","assessment 1","","1047","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","41","291479","0.0-42.0","60603","DH-014","16:5:11","","","","","","","","","","","","assessment 2","","479","components/portraits/StimImgElenaAlves.PNG","-12","","","","","-12","Elena Alves","B",""
"","image-slider-response-modified","42","292245","0.0-43.0","60603","DH-014","16:5:12","","","","","","","","","","","","assessment 3","","762","components/portraits/StimImgHenryFraser.PNG","24","","","","","24","Henry Fraser","B",""
"","image-slider-response-modified","43","298095","0.0-44.0","60603","DH-014","16:5:18","","","","","","","","","","","","assessment 4","","5847","components/portraits/StimImgGraceFraser.PNG","42","","","","","42","Grace Fraser","B",""
"","image-slider-response-modified","44","298445","0.0-45.0","60603","DH-014","16:5:18","","","","","","","","","","","","assessment 5","","346","components/portraits/StimImgSylviaSteinetz.PNG","-12","","","","","-12","Sylvia Steinetz","B",""
"","image-slider-response-modified","45","298728","0.0-46.0","60603","DH-014","16:5:18","","","","","","","","","","","","assessment 6","","278","components/portraits/StimImgFernandoAlves.PNG","18","","","","","18","Fernando Alves","B",""
"","image-slider-response-modified","46","299162","0.0-47.0","60603","DH-014","16:5:19","","","","","","","","","","","","assessment 7","","432","components/portraits/StimImgFranklinReinhardt.PNG","76","","","","","76","Franklin Reinhardt","B",""
"","html-keyboard-response","47","300170","0.0-48.0","60603","DH-014","16:5:20","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","48","301165","0.0-49.0","60603","DH-014","16:5:21","1280","800","true","chrome","128.0.0","false","Mac OS","true","60.45","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","49","390494","0.0-50.0","60603","DH-014","16:6:50","","","","","","","","","","","","video 2","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","50","392861","0.0-51.0","60603","DH-014","16:6:52","","","","","","","","","","","","assessment 0","","2363","components/portraits/StimImgJonathanFraser.PNG","-43","","","","","-43","Jonathan Fraser","B",""
"","image-slider-response-modified","51","393093","0.0-52.0","60603","DH-014","16:6:53","","","","","","","","","","","","assessment 1","","228","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","52","393277","0.0-53.0","60603","DH-014","16:6:53","","","","","","","","","","","","assessment 2","","182","components/portraits/StimImgElenaAlves.PNG","-12","","","","","-12","Elena Alves","B",""
"","image-slider-response-modified","53","393460","0.0-54.0","60603","DH-014","16:6:53","","","","","","","","","","","","assessment 3","","181","components/portraits/StimImgHenryFraser.PNG","24","","","","","24","Henry Fraser","B",""
"","image-slider-response-modified","54","393677","0.0-55.0","60603","DH-014","16:6:53","","","","","","","","","","","","assessment 4","","214","components/portraits/StimImgGraceFraser.PNG","42","","","","","42","Grace Fraser","B",""
"","image-slider-response-modified","55","393895","0.0-56.0","60603","DH-014","16:6:53","","","","","","","","","","","","assessment 5","","217","components/portraits/StimImgSylviaSteinetz.PNG","-12","","","","","-12","Sylvia Steinetz","B",""
"","image-slider-response-modified","56","394111","0.0-57.0","60603","DH-014","16:6:54","","","","","","","","","","","","assessment 6","","213","components/portraits/StimImgFernandoAlves.PNG","18","","","","","18","Fernando Alves","B",""
"","image-slider-response-modified","57","394311","0.0-58.0","60603","DH-014","16:6:54","","","","","","","","","","","","assessment 7","","196","components/portraits/StimImgFranklinReinhardt.PNG","76","","","","","76","Franklin Reinhardt","B",""
"","html-keyboard-response","58","395318","0.0-59.0","60603","DH-014","16:6:55","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","59","396314","0.0-60.0","60603","DH-014","16:6:56","1280","800","true","chrome","128.0.0","false","Mac OS","true","60.37","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","60","473693","0.0-61.0","60603","DH-014","16:8:13","","","","","","","","","","","","video 3","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","61","474911","0.0-62.0","60603","DH-014","16:8:14","","","","","","","","","","","","assessment 0","","1214","components/portraits/StimImgJonathanFraser.PNG","-43","","","","","-43","Jonathan Fraser","B",""
"","image-slider-response-modified","62","475160","0.0-63.0","60603","DH-014","16:8:15","","","","","","","","","","","","assessment 1","","245","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","63","475276","0.0-64.0","60603","DH-014","16:8:15","","","","","","","","","","","","assessment 2","","112","components/portraits/StimImgElenaAlves.PNG","-12","","","","","-12","Elena Alves","B",""
"","image-slider-response-modified","64","475460","0.0-65.0","60603","DH-014","16:8:15","","","","","","","","","","","","assessment 3","","182","components/portraits/StimImgHenryFraser.PNG","24","","","","","24","Henry Fraser","B",""
"","image-slider-response-modified","65","475593","0.0-66.0","60603","DH-014","16:8:15","","","","","","","","","","","","assessment 4","","129","components/portraits/StimImgGraceFraser.PNG","42","","","","","42","Grace Fraser","B",""
"","image-slider-response-modified","66","476110","0.0-67.0","60603","DH-014","16:8:16","","","","","","","","","","","","assessment 5","","515","components/portraits/StimImgSylviaSteinetz.PNG","-12","","","","","-12","Sylvia Steinetz","B",""
"","image-slider-response-modified","67","488210","0.0-68.0","60603","DH-014","16:8:28","","","","","","","","","","","","assessment 6","","12099","components/portraits/StimImgFernandoAlves.PNG","4","","","","","18","Fernando Alves","B",""
"","image-slider-response-modified","68","496127","0.0-69.0","60603","DH-014","16:8:36","","","","","","","","","","","","assessment 7","","7914","components/portraits/StimImgFranklinReinhardt.PNG","-65","","","","","76","Franklin Reinhardt","B",""
"","html-keyboard-response","69","497131","0.0-70.0","60603","DH-014","16:8:37","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","70","498130","0.0-71.0","60603","DH-014","16:8:38","1280","800","true","chrome","128.0.0","false","Mac OS","true","60.25","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","71","565408","0.0-72.0","60603","DH-014","16:9:45","","","","","","","","","","","","video 4","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","72","568728","0.0-73.0","60603","DH-014","16:9:48","","","","","","","","","","","","assessment 0","","3316","components/portraits/StimImgJonathanFraser.PNG","53","","","","","-43","Jonathan Fraser","B",""
"","image-slider-response-modified","73","569676","0.0-74.0","60603","DH-014","16:9:49","","","","","","","","","","","","assessment 1","","946","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","74","570659","0.0-75.0","60603","DH-014","16:9:50","","","","","","","","","","","","assessment 2","","982","components/portraits/StimImgElenaAlves.PNG","-12","","","","","-12","Elena Alves","B",""
"","image-slider-response-modified","75","573610","0.0-76.0","60603","DH-014","16:9:53","","","","","","","","","","","","assessment 3","","2947","components/portraits/StimImgHenryFraser.PNG","0","","","","","24","Henry Fraser","B",""
"","image-slider-response-modified","76","576893","0.0-77.0","60603","DH-014","16:9:56","","","","","","","","","","","","assessment 4","","3279","components/portraits/StimImgGraceFraser.PNG","67","","","","","42","Grace Fraser","B",""
"","image-slider-response-modified","77","582777","0.0-78.0","60603","DH-014","16:10:2","","","","","","","","","","","","assessment 5","","5881","components/portraits/StimImgSylviaSteinetz.PNG","0","","","","","-12","Sylvia Steinetz","B",""
"","image-slider-response-modified","78","585042","0.0-79.0","60603","DH-014","16:10:4","","","","","","","","","","","","assessment 6","","2261","components/portraits/StimImgFernandoAlves.PNG","1","","","","","4","Fernando Alves","B",""
"","image-slider-response-modified","79","586926","0.0-80.0","60603","DH-014","16:10:6","","","","","","","","","","","","assessment 7","","1881","components/portraits/StimImgFranklinReinhardt.PNG","-65","","","","","-65","Franklin Reinhardt","B",""
"","html-keyboard-response","80","587934","0.0-81.0","60603","DH-014","16:10:7","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","81","588929","0.0-82.0","60603","DH-014","16:10:8","1280","800","true","chrome","128.0.0","false","Mac OS","true","60.4","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","82","668169","0.0-83.0","60603","DH-014","16:11:28","","","","","","","","","","","","video 5","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","83","687275","0.0-84.0","60603","DH-014","16:11:47","","","","","","","","","","","","assessment 0","","19103","components/portraits/StimImgJonathanFraser.PNG","53","","","","","53","Jonathan Fraser","B",""
"","image-slider-response-modified","84","687543","0.0-85.0","60603","DH-014","16:11:47","","","","","","","","","","","","assessment 1","","264","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","85","687725","0.0-86.0","60603","DH-014","16:11:47","","","","","","","","","","","","assessment 2","","179","components/portraits/StimImgElenaAlves.PNG","-12","","","","","-12","Elena Alves","B",""
"","image-slider-response-modified","86","687874","0.0-87.0","60603","DH-014","16:11:47","","","","","","","","","","","","assessment 3","","144","components/portraits/StimImgHenryFraser.PNG","0","","","","","0","Henry Fraser","B",""
"","image-slider-response-modified","87","688142","0.0-88.0","60603","DH-014","16:11:48","","","","","","","","","","","","assessment 4","","268","components/portraits/StimImgGraceFraser.PNG","67","","","","","67","Grace Fraser","B",""
"","image-slider-response-modified","88","688309","0.0-89.0","60603","DH-014","16:11:48","","","","","","","","","","","","assessment 5","","162","components/portraits/StimImgSylviaSteinetz.PNG","0","","","","","0","Sylvia Steinetz","B",""
"","image-slider-response-modified","89","688509","0.0-90.0","60603","DH-014","16:11:48","","","","","","","","","","","","assessment 6","","196","components/portraits/StimImgFernandoAlves.PNG","1","","","","","1","Fernando Alves","B",""
"","image-slider-response-modified","90","688691","0.0-91.0","60603","DH-014","16:11:48","","","","","","","","","","","","assessment 7","","179","components/portraits/StimImgFranklinReinhardt.PNG","-65","","","","","-65","Franklin Reinhardt","B",""
"","html-keyboard-response","91","689698","0.0-92.0","60603","DH-014","16:11:49","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","92","690696","0.0-93.0","60603","DH-014","16:11:50","1280","800","true","chrome","128.0.0","false","Mac OS","true","60.26","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","93","784006","0.0-94.0","60603","DH-014","16:13:23","","","","","","","","","","","","video 6","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","94","787808","0.0-95.0","60603","DH-014","16:13:27","","","","","","","","","","","","assessment 0","","3799","components/portraits/StimImgJonathanFraser.PNG","42","","","","","53","Jonathan Fraser","B",""
"","image-slider-response-modified","95","788410","0.0-96.0","60603","DH-014","16:13:28","","","","","","","","","","","","assessment 1","","599","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","96","789341","0.0-97.0","60603","DH-014","16:13:29","","","","","","","","","","","","assessment 2","","928","components/portraits/StimImgElenaAlves.PNG","-12","","","","","-12","Elena Alves","B",""
"","image-slider-response-modified","97","789942","0.0-98.0","60603","DH-014","16:13:29","","","","","","","","","","","","assessment 3","","596","components/portraits/StimImgHenryFraser.PNG","0","","","","","0","Henry Fraser","B",""
"","image-slider-response-modified","98","792491","0.0-99.0","60603","DH-014","16:13:32","","","","","","","","","","","","assessment 4","","2546","components/portraits/StimImgGraceFraser.PNG","37","","","","","67","Grace Fraser","B",""
"","image-slider-response-modified","99","792958","0.0-100.0","60603","DH-014","16:13:32","","","","","","","","","","","","assessment 5","","463","components/portraits/StimImgSylviaSteinetz.PNG","0","","","","","0","Sylvia Steinetz","B",""
"","image-slider-response-modified","100","793260","0.0-101.0","60603","DH-014","16:13:33","","","","","","","","","","","","assessment 6","","299","components/portraits/StimImgFernandoAlves.PNG","1","","","","","1","Fernando Alves","B",""
"","image-slider-response-modified","101","793841","0.0-102.0","60603","DH-014","16:13:33","","","","","","","","","","","","assessment 7","","577","components/portraits/StimImgFranklinReinhardt.PNG","-65","","","","","-65","Franklin Reinhardt","B",""
"","html-keyboard-response","102","794844","0.0-103.0","60603","DH-014","16:13:34","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","103","795845","0.0-104.0","60603","DH-014","16:13:35","1280","800","true","chrome","128.0.0","false","Mac OS","true","60.06","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","104","883078","0.0-105.0","60603","DH-014","16:15:2","","","","","","","","","","","","video 7","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","105","884691","0.0-106.0","60603","DH-014","16:15:4","","","","","","","","","","","","assessment 0","","1609","components/portraits/StimImgJonathanFraser.PNG","42","","","","","42","Jonathan Fraser","B",""
"","image-slider-response-modified","106","884858","0.0-107.0","60603","DH-014","16:15:4","","","","","","","","","","","","assessment 1","","163","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","107","885040","0.0-108.0","60603","DH-014","16:15:4","","","","","","","","","","","","assessment 2","","179","components/portraits/StimImgElenaAlves.PNG","-12","","","","","-12","Elena Alves","B",""
"","image-slider-response-modified","108","885657","0.0-109.0","60603","DH-014","16:15:5","","","","","","","","","","","","assessment 3","","613","components/portraits/StimImgHenryFraser.PNG","0","","","","","0","Henry Fraser","B",""
"","image-slider-response-modified","109","888724","0.0-110.0","60603","DH-014","16:15:8","","","","","","","","","","","","assessment 4","","3063","components/portraits/StimImgGraceFraser.PNG","-12","","","","","37","Grace Fraser","B",""
"","image-slider-response-modified","110","890242","0.0-111.0","60603","DH-014","16:15:10","","","","","","","","","","","","assessment 5","","1514","components/portraits/StimImgSylviaSteinetz.PNG","0","","","","","0","Sylvia Steinetz","B",""
"","image-slider-response-modified","111","890957","0.0-112.0","60603","DH-014","16:15:10","","","","","","","","","","","","assessment 6","","711","components/portraits/StimImgFernandoAlves.PNG","1","","","","","1","Fernando Alves","B",""
"","image-slider-response-modified","112","891757","0.0-113.0","60603","DH-014","16:15:11","","","","","","","","","","","","assessment 7","","796","components/portraits/StimImgFranklinReinhardt.PNG","-65","","","","","-65","Franklin Reinhardt","B",""
"","html-keyboard-response","113","892759","0.0-114.0","60603","DH-014","16:15:12","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","114","893777","0.0-115.0","60603","DH-014","16:15:13","1280","800","true","chrome","128.0.0","false","Mac OS","true","60.01","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","115","963218","0.0-116.0","60603","DH-014","16:16:23","","","","","","","","","","","","video 8","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","116","966390","0.0-117.0","60603","DH-014","16:16:26","","","","","","","","","","","","assessment 0","","3169","components/portraits/StimImgJonathanFraser.PNG","42","","","","","42","Jonathan Fraser","B",""
"","image-slider-response-modified","117","966589","0.0-118.0","60603","DH-014","16:16:26","","","","","","","","","","","","assessment 1","","194","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","118","966722","0.0-119.0","60603","DH-014","16:16:26","","","","","","","","","","","","assessment 2","","131","components/portraits/StimImgElenaAlves.PNG","-12","","","","","-12","Elena Alves","B",""
"","image-slider-response-modified","119","966889","0.0-120.0","60603","DH-014","16:16:26","","","","","","","","","","","","assessment 3","","165","components/portraits/StimImgHenryFraser.PNG","0","","","","","0","Henry Fraser","B",""
"","image-slider-response-modified","120","967038","0.0-121.0","60603","DH-014","16:16:26","","","","","","","","","","","","assessment 4","","146","components/portraits/StimImgGraceFraser.PNG","-12","","","","","-12","Grace Fraser","B",""
"","image-slider-response-modified","121","967656","0.0-122.0","60603","DH-014","16:16:27","","","","","","","","","","","","assessment 5","","615","components/portraits/StimImgSylviaSteinetz.PNG","0","","","","","0","Sylvia Steinetz","B",""
"","image-slider-response-modified","122","967990","0.0-123.0","60603","DH-014","16:16:27","","","","","","","","","","","","assessment 6","","329","components/portraits/StimImgFernandoAlves.PNG","1","","","","","1","Fernando Alves","B",""
